2015/11/08 00:00,01F0147S,01F0155S,32,30,14
2015/11/08 00:00,01F0147S,01F0155S,41,43,1
2015/11/08 00:00,01F0147S,01F0155S,42,31,3
2015/11/08 00:00,01F0147S,01F0155S,5,32,1
2015/11/08 00:00,01F0155S,01F0182S,31,104,47
2015/11/08 00:00,01F0155S,01F0182S,32,107,11
2015/11/08 00:00,01F0155S,01F0182S,41,0,0
2015/11/08 00:00,01F0155S,01F0182S,42,110,2
2015/11/08 00:00,01F0155S,01F0182S,5,126,2
2015/11/08 00:00,01F0233N,01F0213N,31,75,51
2015/11/08 00:00,01F0233N,01F0213N,32,179,8
2015/11/08 00:00,01F0233N,01F0213N,41,0,0
2015/11/08 00:00,01F0233N,01F0213N,42,73,3
2015/11/08 00:00,01F0233N,01F0213N,5,91,6
2015/11/08 00:00,01F0256N,01F0233N,31,84,94
2015/11/08 00:00,01F0256N,01F0233N,32,88,16
2015/11/08 00:00,01F0256N,01F0233N,41,92,1
2015/11/08 00:00,01F0256N,01F0233N,42,90,2
2015/11/08 00:00,01F0256N,01F0233N,5,95,5
2015/11/08 00:00,01F0182S,01F0248S,31,270,70
2015/11/08 00:00,01F0182S,01F0248S,32,269,10
2015/11/08 00:00,01F0182S,01F0248S,41,261,1
2015/11/08 00:00,01F0182S,01F0248S,42,0,0
2015/11/08 00:00,01F0182S,01F0248S,5,0,0
2015/11/08 00:00,01F0293N,01F0256N,31,164,73
2015/11/08 00:00,01F0293N,01F0256N,32,133,13
2015/11/08 00:00,01F0293N,01F0256N,41,137,4
2015/11/08 00:00,01F0293N,01F0256N,42,147,4
2015/11/08 00:00,01F0293N,01F0256N,5,135,4
2015/11/08 00:00,01F0248S,01F0264S,31,58,105
2015/11/08 00:00,01F0248S,01F0264S,32,92,14
2015/11/08 00:00,01F0248S,01F0264S,41,184,5
2015/11/08 00:00,01F0248S,01F0264S,42,69,1
2015/11/08 00:00,01F0248S,01F0264S,5,0,0
2015/11/08 00:00,01F0339N,01F0293N,31,169,80
2015/11/08 00:00,01F0339N,01F0293N,32,257,13
2015/11/08 00:00,01F0339N,01F0293N,41,173,10
2015/11/08 00:00,01F0339N,01F0293N,42,208,3
2015/11/08 00:00,01F0339N,01F0293N,5,0,0
2015/11/08 00:00,03F0337S,01F0293N,31,0,0
2015/11/08 00:00,03F0337S,01F0293N,32,0,0
2015/11/08 00:00,03F0337S,01F0293N,41,0,0
2015/11/08 00:00,03F0337S,01F0293N,42,0,0
2015/11/08 00:00,03F0337S,01F0293N,5,0,0
2015/11/08 00:00,03F0394N,01F0293N,31,0,0
2015/11/08 00:00,03F0394N,01F0293N,32,0,0
2015/11/08 00:00,03F0394N,01F0293N,41,0,0
2015/11/08 00:00,03F0394N,01F0293N,42,0,0
2015/11/08 00:00,03F0394N,01F0293N,5,0,0
2015/11/08 00:00,01F0264S,01F0293S,31,128,112
2015/11/08 00:00,01F0264S,01F0293S,32,103,12
2015/11/08 00:00,01F0264S,01F0293S,41,111,5
2015/11/08 00:00,01F0264S,01F0293S,42,113,2
2015/11/08 00:00,01F0264S,01F0293S,5,115,2
2015/11/08 00:00,01F0376N,01F0339N,31,137,119
2015/11/08 00:00,01F0376N,01F0339N,32,141,16
2015/11/08 00:00,01F0376N,01F0339N,41,148,7
2015/11/08 00:00,01F0376N,01F0339N,42,162,6
2015/11/08 00:00,01F0376N,01F0339N,5,167,6
2015/11/08 00:00,01H0447N,01F0339N,31,398,52
2015/11/08 00:00,01H0447N,01F0339N,32,425,10
2015/11/08 00:00,01H0447N,01F0339N,41,443,4
2015/11/08 00:00,01H0447N,01F0339N,42,0,0
2015/11/08 00:00,01H0447N,01F0339N,5,0,0
2015/11/08 00:00,01F0293S,01F0339S,31,170,109
2015/11/08 00:00,01F0293S,01F0339S,32,172,14
2015/11/08 00:00,01F0293S,01F0339S,41,180,7
2015/11/08 00:00,01F0293S,01F0339S,42,488,4
2015/11/08 00:00,01F0293S,01F0339S,5,191,3
2015/11/08 00:00,01H0305S,01F0339S,31,183,43
2015/11/08 00:00,01H0305S,01F0339S,32,133,6
2015/11/08 00:00,01H0305S,01F0339S,41,147,1
2015/11/08 00:00,01H0305S,01F0339S,42,0,0
2015/11/08 00:00,01H0305S,01F0339S,5,0,0
2015/11/08 00:00,03F0337S,01F0339S,31,975,2
2015/11/08 00:00,03F0337S,01F0339S,32,0,0
2015/11/08 00:00,03F0337S,01F0339S,41,0,0
2015/11/08 00:00,03F0337S,01F0339S,42,0,0
2015/11/08 00:00,03F0337S,01F0339S,5,0,0
2015/11/08 00:00,03F0394N,01F0339S,31,0,0
2015/11/08 00:00,03F0394N,01F0339S,32,0,0
2015/11/08 00:00,03F0394N,01F0339S,41,0,0
2015/11/08 00:00,03F0394N,01F0339S,42,0,0
2015/11/08 00:00,03F0394N,01F0339S,5,0,0
2015/11/08 00:00,01F0413N,01F0376N,31,132,80
2015/11/08 00:00,01F0413N,01F0376N,32,131,12
2015/11/08 00:00,01F0413N,01F0376N,41,140,4
2015/11/08 00:00,01F0413N,01F0376N,42,148,6
2015/11/08 00:00,01F0413N,01F0376N,5,0,0
2015/11/08 00:00,01F0339S,01F0376S,31,136,193
2015/11/08 00:00,01F0339S,01F0376S,32,141,29
2015/11/08 00:00,01F0339S,01F0376S,41,152,8
2015/11/08 00:00,01F0339S,01F0376S,42,153,10
2015/11/08 00:00,01F0339S,01F0376S,5,167,4
2015/11/08 00:00,01F0467N,01F0413N,31,203,61
2015/11/08 00:00,01F0467N,01F0413N,32,217,8
2015/11/08 00:00,01F0467N,01F0413N,41,0,0
2015/11/08 00:00,01F0467N,01F0413N,42,260,5
2015/11/08 00:00,01F0467N,01F0413N,5,414,1
2015/11/08 00:00,01F0376S,01F0413S,31,133,115
2015/11/08 00:00,01F0376S,01F0413S,32,138,14
2015/11/08 00:00,01F0376S,01F0413S,41,159,6
2015/11/08 00:00,01F0376S,01F0413S,42,161,5
2015/11/08 00:00,01F0376S,01F0413S,5,168,3
2015/11/08 00:00,01F0509N,01F0467N,31,185,48
2015/11/08 00:00,01F0509N,01F0467N,32,162,9
